ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff
1.78161E+18,2026-06-16T18:13:58.529426,ground_truth,0.04582,0.756,0.021932,TRUE,,,,,,,,,-0.050423,1.067895,0.37817,0.003489,0.021378,0.013086,0,0.034903,0.00567,-0.056,-0.4984,0.139689,-0.088448,0.039296,0.023616
1.78161E+18,2026-06-16T18:13:58.557996,ground_truth,0.04576,0.744,0.021098,TRUE,,,,,,,,,-0.049941,1.067237,0.379169,0.003489,0.021378,0.013086,0,0.034903,0.00567,-0.056,-0.4984,0.139689,-0.088448,0.039296,0.023616
1.78161E+18,2026-06-16T18:13:58.593704,ground_truth,0.0458,0.752,0.021654,TRUE,,,,,,,,,-0.049941,1.067237,0.379169,0.003489,0.021378,0.013086,0,0.034903,0.00567,-0.056,-0.4984,0.139689,-0.088448,0.039296,0.023616
1.78161E+18,2026-06-16T18:13:58.627469,ground_truth,0.043213,0.752,0.021654,TRUE,,,,,,,,,-0.048255,1.066682,0.379325,0.003489,0.021378,0.013086,0,0.034903,0.00567,-0.056,-0.4984,0.139689,-0.088448,0.039296,0.023616
1.78161E+18,2026-06-16T18:13:58.661474,ground_truth,0.043213,0.752,0.021654,TRUE,,,,,,,,,-0.048255,1.066682,0.379325,0.003489,0.021378,0.013086,0,0.034903,0.00567,-0.056,-0.4984,0.139689,-0.088448,0.039296,0.023616
1.78161E+18,2026-06-16T18:13:58.690923,ground_truth,0.043159,0.744,0.023702,TRUE,,,,,,,,,-0.047331,1.06629,0.380779,0.003489,0.021378,0.013086,0,0.034903,0.00567,-0.056,-0.4984,0.139689,-0.088448,0.039296,0.023616
1.78161E+18,2026-06-16T18:13:58.723215,ground_truth,0.040658,0.756,0.024517,TRUE,,,,,,,,,-0.047331,1.06629,0.380779,0.003489,0.021378,0.013086,0,0.034903,0.00567,-0.056,-0.4984,0.139689,-0.088448,0.039296,0.023616
1.78161E+18,2026-06-16T18:13:58.758843,ground_truth,0.040559,0.744,0.023702,TRUE,,,,,,,,,-0.045446,1.066687,0.381103,0.003489,0.021378,0.013086,0,0.034903,0.00567,-0.056,-0.4984,0.139689,-0.088448,0.039296,0.023616
1.78161E+18,2026-06-16T18:13:58.789607,ground_truth,0.038078,0.756,0.024517,TRUE,,,,,,,,,-0.045446,1.066687,0.381103,0.003489,0.021378,0.013086,0,0.034903,0.00567,-0.056,-0.4984,0.139689,-0.088448,0.039296,0.023616
1.78161E+18,2026-06-16T18:13:58.824435,ground_truth,0.037998,0.748,0.023974,TRUE,,,,,,,,,-0.044437,1.06605,0.382894,0.003489,0.021378,0.013086,0,0.034903,0.00567,-0.056,-0.4984,0.139689,-0.088448,0.039296,0.023616
1.78161E+18,2026-06-16T18:13:58.857626,ground_truth,0.03281,0.748,0.023974,TRUE,,,,,,,,,-0.044437,1.06605,0.382894,0.003489,0.021378,0.013086,0,0.034903,0.00567,-0.056,-0.4984,0.139689,-0.088448,0.039296,0.023616
1.78161E+18,2026-06-16T18:13:58.891017,ground_truth,0.032758,0.744,0.026306,TRUE,,,,,,,,,-0.042183,1.066378,0.383121,0.005233,0.026174,0,0,0.023995,0.00567,-0.05698,-0.49532,0.154463,-0.088768,0.037792,0.022208
1.78161E+18,2026-06-16T18:13:58.925274,ground_truth,0.03281,0.748,0.026571,TRUE,,,,,,,,,-0.042183,1.066378,0.383121,0.00654,0.014831,0.031413,0,0.018756,0.008289,-0.08456,-0.53998,0.333411,-0.087168,-0.041408,0.028224
1.78161E+18,2026-06-16T18:13:58.957315,ground_truth,0.030216,0.748,0.026571,TRUE,,,,,,,,,-0.040425,1.06528,0.384831,0.00654,0.010029,0.020506,0,0.013517,0.007847,-0.0861,-0.54488,0.330506,-0.08688,-0.040032,0.029344
1.78161E+18,2026-06-16T18:13:58.990683,ground_truth,0.030157,0.744,0.026306,TRUE,,,,,,,,,-0.040425,1.06528,0.384831,0.00654,0.00654,0.01658,0,0.010898,0.007847,-0.07742,-0.54712,0.327933,-0.08656,-0.038016,0.028224
1.78161E+18,2026-06-16T18:13:59.030814,ground_truth,0.030098,0.74,0.026042,TRUE,,,,,,,,,-0.037706,1.065484,0.385102,0.004796,0.001744,0.012647,0,0.007847,0.005228,-0.08204,-0.5614,0.315732,-0.086432,-0.039136,0.031296
1.78161E+18,2026-06-16T18:13:59.058622,ground_truth,0.027557,0.744,0.026306,TRUE,,,,,,,,,-0.037706,1.065484,0.385102,0.004796,0,0.007413,0,0.008289,0.002609,-0.0868,-0.57988,0.316728,-0.085824,-0.038624,0.030464
1.78161E+18,2026-06-16T18:13:59.097005,ground_truth,0.025029,0.748,0.026571,TRUE,,,,,,,,,-0.035473,1.064868,0.386031,0.008285,0.001744,0,0,0.002609,0.00567,-0.09422,-0.81984,0.239372,-0.085056,-0.039136,0.031168
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
============================================================,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXPERIMENT METRICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  File: experiment_GROUND_TRUTH_20260616_181347.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  Total samples: 358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  Task completion time: 12.04 s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  Mode: GROUND TRUTH (no prediction metrics),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  --- Trajectory Smoothness (Robot EE) ---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  Mean Jerk (3D): 8.1781 m/s³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
      Jerk X: 1.9951 m/s³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
      Jerk Y: 6.4890 m/s³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
      Jerk Z: 2.5640 m/s³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  Max Jerk (3D): 134.4402 m/s³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  RMS Jerk (3D): 16.5082 m/s³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
============================================================,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
